nm;bby70;bby72;bby74;bby76;bby78;bby80;bby82;bby84;bby86;bby88;bby90;LHCII;PSII core;PSI maize;C2S2M2;GoodFig2A;OffSetFig2B;ScatFig2C;DegrFig2D;a/b_9_F5;
399.2;0.938405;0.938735;0.941225;0.94118;0.942935;0.942235;0.94416;0.94512;0.9456;0.954145;0.950415;0.991134982;0.853522679;0.805377439;0.928749147;0.834736667;0.854736667;0.927453789;0.907564113;0.666759854;
399.6;0.94718;0.947695;0.950635;0.950915;0.95267;0.952255;0.954295;0.9554;0.95618;0.96458;0.961455;1.000964139;0.862765502;0.814250546;0.938612661;0.843633333;0.863633333;0.936142154;0.915978451;0.67451953;
400;0.956875;0.95699;0.96078;0.960745;0.96296;0.962705;0.96524;0.9664;0.96761;0.976795;0.973325;1.011645205;0.871947114;0.82335275;0.948405912;0.852873333;0.872873333;0.945174269;0.925451585;0.683014836;
400.4;0.96703;0.96721;0.970825;0.97125;0.973725;0.973685;0.976265;0.977515;0.97896;0.9884;0.98561;1.022296736;0.882475363;0.833104314;0.958905469;0.862626667;0.882626667;0.954720132;0.934242432;0.691884486;
400.8;0.9774;0.977895;0.98145;0.982125;0.98485;0.98479;0.9879;0.98939;0.99092;1.00045;0.99777;1.033936063;0.892728163;0.842974139;0.970296755;0.87258;0.89258;0.96446641;0.943948306;0.700576512;
401.2;0.987955;0.98852;0.9922;0.993225;0.99612;0.996455;0.999345;1.00123;1.003145;1.01317;1.010445;1.045746934;0.902950358;0.853210398;0.981012123;0.882756667;0.902756667;0.974436434;0.953454769;0.709690435;
401.6;0.99898;0.99967;1.004095;1.004955;1.00813;1.008485;1.01195;1.01404;1.015585;1.02649;1.023615;1.057942061;0.912897105;0.86373363;0.992328006;0.893753333;0.913753333;0.98522687;0.963992326;0.719364547;
402;1.010595;1.01147;1.016305;1.017085;1.02055;1.020925;1.024715;1.026765;1.028445;1.039275;1.036925;1.070483949;0.924465936;0.874447104;1.004503612;0.904726667;0.924726667;0.995994383;0.974383924;0.728953991;
402.4;1.021915;1.02302;1.027965;1.02924;1.032765;1.0333;1.0368;1.03934;1.0416;1.052495;1.050095;1.083192792;0.935116606;0.885440225;1.016016329;0.91586;0.93586;1.006922305;0.984797541;0.738653509;
402.8;1.034225;1.035595;1.04027;1.041775;1.04523;1.04609;1.049975;1.05256;1.05455;1.0662;1.063555;1.096544048;0.946165147;0.896669147;1.028153783;0.927273333;0.947273333;1.018130634;0.995283663;0.74805916;
403.2;1.04671;1.04763;1.053;1.05453;1.05791;1.058755;1.06306;1.065375;1.06785;1.079055;1.077115;1.10928013;0.957366714;0.907838976;1.040343451;0.938603333;0.958603333;1.029256038;1.006281988;0.757831741;
403.6;1.05921;1.060405;1.065795;1.067485;1.07094;1.07211;1.07627;1.07921;1.08135;1.093035;1.09072;1.123001714;0.968201016;0.919340031;1.052602859;0.949996667;0.969996667;1.04044518;1.017438012;0.767519684;
404;1.071985;1.07351;1.07851;1.07992;1.083725;1.0852;1.089475;1.092175;1.094225;1.106415;1.104245;1.136746863;0.979035319;0.930886142;1.064727531;0.961743333;0.981743333;1.05198806;1.028540136;0.777373404;
404.4;1.084995;1.086785;1.091695;1.094015;1.09745;1.098825;1.10316;1.10543;1.10779;1.120165;1.117805;1.150749712;0.989992043;0.942001191;1.077543246;0.97329;0.99329;1.063331343;1.040098215;0.786724745;
404.8;1.097665;1.099605;1.10466;1.10653;1.11072;1.111905;1.116075;1.118635;1.12146;1.133795;1.13163;1.164472058;1.00079574;0.953290187;1.089379249;0.9848;1.0048;1.074638361;1.051412111;0.795720935;
405.2;1.11059;1.111925;1.1175;1.119755;1.123695;1.12466;1.12912;1.132095;1.13409;1.146425;1.14432;1.178421807;1.011140356;0.964590497;1.101474712;0.99615;1.01615;1.08578578;1.062434723;0.804980286;
405.6;1.123855;1.12499;1.13087;1.132715;1.13663;1.13812;1.142055;1.145285;1.147605;1.15979;1.156995;1.191765714;1.021668605;0.975637056;1.11328117;1.007613333;1.027613333;1.097046932;1.074065462;0.813849861;
406;1.13679;1.137705;1.143905;1.14582;1.14978;1.150625;1.15535;1.157415;1.160465;1.17258;1.169945;1.206200102;1.031798984;0.9865753;1.125401961;1.0185;1.0385;1.107731816;1.084707659;0.822033113;
406.4;1.149515;1.15146;1.157125;1.158825;1.16295;1.16414;1.168265;1.170395;1.17312;1.18586;1.182655;1.219856494;1.041409071;0.996733861;1.13741382;1.029603333;1.049603333;1.118633763;1.095898398;0.829335272;
406.8;1.161905;1.163715;1.1698;1.171505;1.17535;1.1763;1.180785;1.18297;1.185705;1.197615;1.19493;1.233464986;1.050743711;1.00665327;1.148930428;1.04042;1.06042;1.12924944;1.106812605;0.836975134;
407.2;1.17519;1.176475;1.18263;1.183595;1.187785;1.18868;1.192815;1.19517;1.197935;1.20966;1.207205;1.246816547;1.059068372;1.015912621;1.159440466;1.050783333;1.070783333;1.139412178;1.117679795;0.844407932;
407.6;1.1868;1.188935;1.194795;1.196065;1.19986;1.20077;1.204825;1.20654;1.2098;1.22172;1.218685;1.260041705;1.067209402;1.025358359;1.170364171;1.060793333;1.080793333;1.149221977;1.127703416;0.850903099;
408;1.199415;1.201055;1.206925;1.208055;1.21195;1.21234;1.21666;1.21855;1.220785;1.233395;1.230105;1.273008706;1.075013772;1.034333857;1.180553694;1.070763333;1.090763333;1.158992169;1.138207746;0.857619735;
408.4;1.21101;1.21239;1.21855;1.21967;1.22319;1.223805;1.22807;1.23005;1.23192;1.24383;1.24136;1.285852521;1.082665116;1.04317334;1.190566033;1.080486667;1.100486667;1.168516085;1.14778548;0.863356761;
408.8;1.22279;1.22437;1.229745;1.231035;1.2348;1.235095;1.239865;1.240435;1.2431;1.25501;1.25159;1.2983612;1.089765563;1.051357194;1.200331603;1.08977;1.10977;1.177600391;1.157746169;0.868964869;
409.2;1.23466;1.236065;1.241115;1.24182;1.245815;1.245985;1.24996;1.251465;1.25363;1.265355;1.26194;1.31094104;1.097294485;1.058975632;1.209714811;1.098536667;1.118536667;1.18616842;1.167086653;0.873492415;
409.6;1.245505;1.247065;1.25163;1.253155;1.256425;1.256985;1.260655;1.261995;1.264245;1.275355;1.27212;1.322536446;1.103599192;1.066253031;1.219061965;1.107143333;1.127143333;1.194576836;1.175940267;0.877591213;
410;1.25581;1.257445;1.26209;1.26308;1.265765;1.266745;1.27089;1.27181;1.273785;1.284745;1.28115;1.334180362;1.108893922;1.073222427;1.227450713;1.11546;1.13546;1.20269564;1.184354502;0.881513612;
410.4;1.266385;1.267465;1.27242;1.272505;1.276025;1.276555;1.28027;1.28112;1.28256;1.293535;1.290325;1.344992879;1.114096835;1.079554146;1.23538921;1.123066667;1.143066667;1.210104829;1.191834157;0.884653269;
410.8;1.27549;1.27714;1.281585;1.28241;1.285595;1.28532;1.289615;1.28985;1.291335;1.30268;1.298575;1.355524586;1.11896309;1.085475379;1.2434046;1.130233333;1.150233333;1.217074403;1.198999564;0.887270373;
411.2;1.28511;1.28595;1.29089;1.291165;1.29435;1.29435;1.297665;1.29799;1.300125;1.310555;1.306;1.365592774;1.123553896;1.090489371;1.250451221;1.13712;1.15712;1.223764361;1.205783677;0.889867252;
411.6;1.293155;1.294935;1.29918;1.299295;1.30219;1.302635;1.30568;1.30604;1.30722;1.31802;1.313375;1.375501348;1.127012303;1.095393365;1.257081522;1.14359;1.16359;1.230038034;1.212384643;0.891289897;
412;1.302035;1.303405;1.307905;1.307245;1.310735;1.31058;1.3133;1.31344;1.31451;1.325715;1.32107;1.38517411;1.129981025;1.100073357;1.263418669;1.149356667;1.169356667;1.235608754;1.217974206;0.892668736;
412.4;1.31003;1.311035;1.315345;1.314725;1.31785;1.317555;1.32076;1.320055;1.321885;1.33188;1.32744;1.394611205;1.132215217;1.10390555;1.269285565;1.155053333;1.175053333;1.241109855;1.223404869;0.89383125;
412.8;1.31689;1.31773;1.322455;1.322025;1.32494;1.3238;1.32757;1.32674;1.327915;1.338185;1.333715;1.403322642;1.134480015;1.1072418;1.274845628;1.160306667;1.180306667;1.246168002;1.22800055;0.893609404;
413.2;1.32429;1.325505;1.32957;1.328295;1.33124;1.330925;1.33346;1.33295;1.33358;1.34402;1.339725;1.411170543;1.135949073;1.110228786;1.28029841;1.164923333;1.184923333;1.25058986;1.232223352;0.893883357;
413.6;1.33048;1.330995;1.3359;1.33488;1.33723;1.33631;1.339695;1.338265;1.339845;1.34993;1.34471;1.419124491;1.136408153;1.112883644;1.284518516;1.169443333;1.189443333;1.254915428;1.236095568;0.893376522;
414;1.336115;1.336885;1.342125;1.340025;1.342905;1.34257;1.345125;1.34389;1.34554;1.354585;1.349835;1.426797175;1.137265104;1.115197281;1.289719138;1.17361;1.19361;1.258888038;1.239188898;0.892036443;
414.4;1.34268;1.343215;1.347625;1.346395;1.34873;1.34781;1.35008;1.34905;1.35013;1.3593;1.35485;1.433630497;1.137387525;1.117403728;1.293301368;1.177783333;1.197783333;1.26286769;1.24230646;0.89059118;
414.8;1.34751;1.347835;1.353235;1.351085;1.35401;1.352855;1.35512;1.354285;1.355085;1.365;1.3599;1.44089138;1.137326315;1.119080823;1.297082794;1.181336667;1.201336667;1.266227715;1.244293333;0.889303526;
415.2;1.35229;1.353155;1.35786;1.35614;1.35866;1.357505;1.360385;1.358855;1.35979;1.36955;1.36451;1.447579019;1.137203893;1.120562649;1.300717122;1.184723333;1.204723333;1.269421446;1.246483638;0.887321109;
415.6;1.3573;1.358;1.36254;1.36079;1.363495;1.36242;1.36487;1.363805;1.36415;1.37362;1.36954;1.454146225;1.136224521;1.121857358;1.303881726;1.188026667;1.208026667;1.272532215;1.248249433;0.885676767;
416;1.3621;1.36236;1.36733;1.365765;1.367975;1.367115;1.3693;1.367895;1.36927;1.378275;1.37414;1.46025052;1.135459387;1.123090982;1.307548285;1.191233333;1.211233333;1.275546688;1.249937402;0.88432011;
416.4;1.36638;1.366655;1.37174;1.36994;1.372355;1.37126;1.37442;1.372905;1.37371;1.383285;1.3797;1.466521465;1.134939095;1.124212394;1.310857392;1.194676667;1.214676667;1.278798196;1.25133054;0.88253256;
416.8;1.37113;1.371605;1.376295;1.375045;1.37721;1.37617;1.378575;1.377635;1.378405;1.38939;1.384975;1.473040008;1.134633042;1.125433742;1.314298069;1.19835;1.21835;1.282280073;1.252684733;0.881171946;
417.2;1.37502;1.375375;1.38064;1.380155;1.381875;1.380865;1.38404;1.38239;1.38356;1.394185;1.390255;1.480038143;1.133500643;1.126835214;1.318013482;1.202166667;1.222166667;1.285905651;1.254181652;0.879871886;
417.6;1.37976;1.3807;1.385475;1.384265;1.387135;1.385815;1.389075;1.38835;1.38898;1.399715;1.395815;1.486668855;1.133470037;1.127889167;1.321496005;1.205716667;1.225716667;1.289264927;1.255256397;0.879508673;
418;1.384255;1.385235;1.39026;1.38966;1.392225;1.391075;1.394995;1.39372;1.39579;1.405465;1.402185;1.494070679;1.1332558;1.129530078;1.325952197;1.209893333;1.229893333;1.293251235;1.256714171;0.878345173;
418.4;1.389525;1.39055;1.39548;1.39496;1.39783;1.39779;1.40021;1.40028;1.40183;1.41238;1.409345;1.501604258;1.133898513;1.131722058;1.33081326;1.214133333;1.234133333;1.297301241;1.258354596;0.878919413;
418.8;1.39487;1.39571;1.401085;1.40101;1.40375;1.403435;1.406935;1.406545;1.40895;1.420485;1.418215;1.509750258;1.134755463;1.13420587;1.335706553;1.219303333;1.239303333;1.30228161;1.260756277;0.879959893;
419.2;1.39983;1.401275;1.4076;1.40719;1.41006;1.41025;1.41461;1.41433;1.416365;1.42874;1.425795;1.518124882;1.1361021;1.13717814;1.341405098;1.224533333;1.244533333;1.30732234;1.262478892;0.881603842;
419.6;1.406375;1.40781;1.414085;1.41403;1.417915;1.417785;1.422365;1.42244;1.425385;1.43782;1.4357;1.528040349;1.138060843;1.140520558;1.347532588;1.230653333;1.250653333;1.313253431;1.265347228;0.883615795;
420;1.412315;1.414205;1.42108;1.421185;1.42462;1.42546;1.4307;1.431325;1.43411;1.447285;1.445635;1.537618385;1.140937749;1.144752888;1.354488746;1.23723;1.25723;1.31964155;1.268771781;0.886721986;
420.4;1.419645;1.4214;1.428325;1.42932;1.43288;1.434935;1.44015;1.44076;1.444105;1.457165;1.45681;1.548491198;1.144487972;1.149558523;1.362451725;1.244483333;1.264483333;1.326706693;1.272196242;0.890780051;
420.8;1.42756;1.43047;1.437165;1.438295;1.44261;1.444325;1.449885;1.45104;1.4555;1.46942;1.46885;1.559157573;1.148619698;1.154839146;1.370654374;1.252596667;1.272596667;1.334632194;1.276374513;0.895192335;
421.2;1.436325;1.438865;1.446425;1.44853;1.453085;1.45485;1.46145;1.46267;1.466895;1.482035;1.481615;1.571559289;1.153057477;1.161030014;1.379959701;1.26118;1.28118;1.343028052;1.281200829;0.901213631;
421.6;1.445625;1.448285;1.45652;1.458385;1.462965;1.465785;1.47257;1.475;1.47924;1.49517;1.495675;1.584449777;1.159331579;1.168208615;1.390068181;1.270783333;1.290783333;1.352444265;1.286603986;0.907963396;
422;1.45526;1.45868;1.46714;1.469865;1.475055;1.47781;1.485205;1.487825;1.49326;1.510155;1.51074;1.598232877;1.165636286;1.175840424;1.400669287;1.2808;1.3008;1.362274167;1.292513889;0.915960564;
422.4;1.46642;1.469845;1.47866;1.482015;1.48745;1.490655;1.498685;1.50189;1.508055;1.52467;1.52664;1.61292527;1.173501867;1.184582128;1.412582214;1.29178;1.31178;1.373067756;1.299280074;0.924045801;
422.8;1.47784;1.48122;1.491005;1.49475;1.500105;1.504265;1.51223;1.516575;1.523495;1.540415;1.54305;1.628188612;1.181642896;1.193726445;1.425275117;1.303606667;1.323606667;1.384708364;1.306488097;0.933693397;
423.2;1.490465;1.49408;1.503795;1.508355;1.515315;1.518945;1.527415;1.53247;1.53993;1.557905;1.560665;1.644369358;1.190181796;1.203276051;1.438129602;1.315906667;1.335906667;1.396822657;1.314665592;0.944488298;
423.6;1.50305;1.50689;1.517585;1.52222;1.529315;1.534235;1.542855;1.548675;1.55629;1.5749;1.57903;1.661417009;1.200006121;1.214180286;1.452053304;1.329;1.349;1.409730634;1.323342846;0.955030096;
424;1.517115;1.52149;1.53212;1.53732;1.544775;1.54983;1.560305;1.56624;1.574155;1.59278;1.5981;1.679077539;1.210503764;1.225626168;1.466695453;1.342866667;1.362866667;1.423412294;1.333564193;0.966819022;
424.4;1.53115;1.536695;1.547055;1.55384;1.56093;1.566615;1.57661;1.5832;1.591905;1.612425;1.61674;1.697476124;1.220909592;1.237908072;1.481973897;1.357653333;1.377653333;1.438014303;1.343231288;0.979636691;
424.8;1.54684;1.551455;1.5626;1.56992;1.57821;1.583895;1.59504;1.60175;1.611245;1.632435;1.636915;1.716747736;1.232509029;1.250827907;1.497310255;1.37258;1.39258;1.45275666;1.353887008;0.992820045;
425.2;1.56303;1.567315;1.579645;1.586745;1.595045;1.60155;1.613435;1.620525;1.63063;1.652155;1.658275;1.736280105;1.244689968;1.26404034;1.513591061;1.387843333;1.407843333;1.46783603;1.365025171;1.006509818;
425.6;1.57879;1.58382;1.596435;1.603335;1.612275;1.61936;1.631545;1.639275;1.65023;1.671785;1.678265;1.755875523;1.255554875;1.277725893;1.529322381;1.403786667;1.423786667;1.483595746;1.376287736;1.02033902;
426;1.595;1.600515;1.61345;1.6218;1.63025;1.6381;1.65102;1.658895;1.669885;1.692915;1.69874;1.776722712;1.267490971;1.291431598;1.545806429;1.419643333;1.439643333;1.49926914;1.388314556;1.034764498;
426.4;1.61177;1.617645;1.631135;1.638955;1.64862;1.65692;1.67083;1.67863;1.690105;1.71325;1.720635;1.79744166;1.279886148;1.306015028;1.562700055;1.436056667;1.456056667;1.515499545;1.400107341;1.048828504;
426.8;1.62975;1.634855;1.64912;1.65802;1.66774;1.67599;1.689345;1.69859;1.710335;1.733325;1.741045;1.818332617;1.292924037;1.320446756;1.579502111;1.452206667;1.472206667;1.531466959;1.412900385;1.063525354;
427.2;1.64645;1.65238;1.66664;1.675215;1.68565;1.694095;1.70873;1.71758;1.72961;1.75392;1.76213;1.839313246;1.305258003;1.334900891;1.596394167;1.468723333;1.488723333;1.547801382;1.425179034;1.078093186;
427.6;1.663425;1.670515;1.684225;1.693505;1.703915;1.713105;1.727725;1.73678;1.74834;1.773305;1.780995;1.859699818;1.317438942;1.34927859;1.613274112;1.484296667;1.504296667;1.563192812;1.438292047;1.091633888;
428;1.680685;1.687305;1.7016;1.711965;1.721835;1.731535;1.745995;1.75419;1.767065;1.7929;1.79988;1.880657339;1.330017751;1.363245921;1.629665389;1.500166667;1.520166667;1.578881249;1.451044033;1.105338343;
428.4;1.697885;1.70454;1.71954;1.728315;1.73961;1.748925;1.764045;1.7733;1.786185;1.811595;1.81934;1.900052594;1.34134174;1.376916242;1.645530679;1.515346667;1.535346667;1.593880026;1.463155191;1.117770073;
428.8;1.71461;1.720775;1.735795;1.746725;1.75691;1.765945;1.782045;1.7912;1.803905;1.82903;1.83738;1.919087775;1.352237253;1.39027493;1.660762174;1.530293333;1.550293333;1.608645806;1.475424323;1.130112801;
429.2;1.730255;1.737385;1.75297;1.76273;1.773555;1.78316;1.79788;1.80704;1.820935;1.846695;1.853535;1.938726039;1.362857318;1.402612709;1.675499736;1.544083333;1.564083333;1.622255258;1.487614871;1.141354797;
429.6;1.746595;1.753665;1.7684;1.778295;1.789905;1.7987;1.813285;1.82237;1.835355;1.861865;1.86981;1.956968839;1.371763482;1.414567981;1.688889422;1.55732;1.57732;1.635311712;1.498736363;1.151131941;
430;1.76098;1.767145;1.78315;1.792385;1.803785;1.81423;1.82894;1.838055;1.850225;1.87661;1.883145;1.974302193;1.380149354;1.425388126;1.701274133;1.569416667;1.589416667;1.647228502;1.50961476;1.159954666;
430.4;1.775535;1.78182;1.79694;1.80653;1.817595;1.82713;1.840975;1.850535;1.863835;1.88911;1.896845;1.990240235;1.386760115;1.434991229;1.712510703;1.580276667;1.600276667;1.657908959;1.519451982;1.166728677;
430.8;1.788395;1.79471;1.809665;1.81937;1.830435;1.83982;1.853615;1.86221;1.87457;1.90031;1.907855;2.004770721;1.391993634;1.442764924;1.722602549;1.590116667;1.610116667;1.66756975;1.528492671;1.172105879;
431.2;1.799695;1.805915;1.82122;1.83055;1.840885;1.848955;1.862955;1.87185;1.88424;1.90842;1.9159;2.018041325;1.395972333;1.449157011;1.730704058;1.598303333;1.618303333;1.675577539;1.536869576;1.176127145;
431.6;1.811565;1.816365;1.831625;1.83993;1.85121;1.858715;1.87288;1.880335;1.89261;1.916895;1.922025;2.02975089;1.398481973;1.454052176;1.737416575;1.604906667;1.624906667;1.682002328;1.543758458;1.177777752;
432;1.820225;1.824905;1.84077;1.847605;1.85826;1.86591;1.88035;1.88564;1.89741;1.92084;1.926845;2.040103248;1.398635;1.457300538;1.741998602;1.60994;1.62994;1.686857446;1.549104157;1.177690101;
432.4;1.82663;1.832305;1.847145;1.85459;1.865065;1.872175;1.883905;1.890615;1.901185;1.923215;1.9279;2.048106622;1.397502601;1.45901833;1.745376168;1.61335;1.63335;1.690089561;1.553401804;1.174890385;
432.8;1.831975;1.837765;1.85175;1.85894;1.86845;1.87496;1.8867;1.892585;1.902115;1.923455;1.928365;2.054330428;1.394503275;1.458330195;1.746402981;1.61458;1.63458;1.691142005;1.555853383;1.170125331;
433.2;1.83603;1.84166;1.85521;1.86169;1.870245;1.876135;1.887275;1.891525;1.90148;1.922235;1.925865;2.058686527;1.389208545;1.455535116;1.745500095;1.614523333;1.634523333;1.69090811;1.556948751;1.163447978;
433.6;1.838295;1.84354;1.856135;1.861455;1.870105;1.874415;1.885985;1.88847;1.897685;1.91675;1.918985;2.060841774;1.381740834;1.450666815;1.742395222;1.611896667;1.631896667;1.688104542;1.555509545;1.153870747;
434;1.837985;1.842335;1.855915;1.859785;1.868255;1.871555;1.88162;1.88418;1.89165;1.909345;1.911715;2.060857532;1.372314378;1.443665717;1.737242789;1.60726;1.62726;1.683291301;1.553060238;1.141688597;
434.4;1.83587;1.84045;1.85214;1.856365;1.8631;1.866315;1.874805;1.876555;1.882955;1.900215;1.90109;2.058642599;1.360378282;1.434336043;1.73029591;1.60071;1.62071;1.676565051;1.549204272;1.12710623;
434.8;1.832365;1.836355;1.84734;1.84993;1.85654;1.85882;1.865795;1.8661;1.872635;1.888325;1.888475;2.053930398;1.346116178;1.422711791;1.720452233;1.592283333;1.612283333;1.667962458;1.542486953;1.110257095;
435.2;1.82676;1.82966;1.839805;1.841815;1.847755;1.848825;1.85555;1.854065;1.8593;1.87366;1.87233;2.047871396;1.329222011;1.409547274;1.708305969;1.58192;1.60192;1.657423523;1.534555408;1.091079035;
435.6;1.818115;1.82124;1.830745;1.83164;1.836535;1.836735;1.842405;1.84019;1.84475;1.85733;1.85487;2.038856501;1.31070576;1.394415814;1.694627356;1.56889;1.58889;1.644218243;1.524497874;1.06934625;
436;1.80821;1.81102;1.819535;1.81965;1.8235;1.8222;1.82831;1.823925;1.827625;1.838625;1.835145;2.028113766;1.287568097;1.376746129;1.677237886;1.55467;1.57467;1.629823285;1.512868199;1.046221947;
436.4;1.797035;1.798415;1.806755;1.805425;1.80817;1.80714;1.811985;1.8065;1.80897;1.818785;1.81498;2.015447464;1.265042541;1.356998489;1.659984396;1.53864;1.55864;1.613618647;1.499220294;1.020911176;
436.8;1.782255;1.78497;1.79154;1.78958;1.791795;1.789065;1.793225;1.785885;1.787965;1.797225;1.790575;2.001283936;1.241109139;1.336138138;1.640751999;1.521506667;1.541506667;1.596310996;1.484070556;0.993379009;
437.2;1.76781;1.76947;1.774845;1.772075;1.77363;1.77003;1.772885;1.765625;1.76594;1.772715;1.767005;1.985133029;1.215767889;1.313434557;1.619887002;1.502096667;1.522096667;1.576726998;1.467683151;0.964403878;
